TIPLOC,NAME,EASTING,NORTHING
ROTH750,HOLMES CURVE SIG. S750,441599,392525
ROTHCEN,ROTHERHAM CENTRAL,442550,392957
ROTHHJN,HOLMES JN,441281,392457
ROUGHC,ROUGHCASTLE,284629,679688
ROUNDOK,ROUND OAK,392426,287976
ROUTESX,ROUTES L.C. NO.8,621679,241495
ROWLDGL,ROWLEY REGIS DOWN GOODS,397997,286603
ROWLEYR,ROWLEY REGIS,397997,286603
ROWLUR,UP ROWLEY REGIS GOODS LOOP,397997,286603
ROYAHSH,ROYAL OAK HEADSHUNT,525620,181555
ROYAOSD,ROYAL OAK SIDINGS,525620,181555
ROYBDGE,ROY BRIDGE,227238,781037
ROYDON,ROYDON,540489,210500
ROYSLP,ROYSTON (HERTS) LOOP,535193,241194
ROYSSHR,ROYSTON (HERTS) SHERRIFF,534735,241044
ROYSTON,ROYSTON,535355,241250
RPLANEX,RIPPLE LANE EXCH SDGS,547004,183255
RPLL106,RIPPLE LANE SIG106,545132,184163
RPLL130,RIPPLE LANE SIGNAL 1130,545132,184163
RPLL623,RIPPLE LANE SIGNAL 623,545132,184163
RPLL806,RIPPLE LANE SIGNAL 806,546663,183324
RPLL807,RIPPLE LANE SIGNAL 807,545132,184163
RPLL808,RIPPLE LANE SIGNAL 808,545132,184163
RPLLACT,RIPPLE LANE CTRL,547667,183053
RPLLASW,BARKING FREIGHT DEPOT,546925,183330
RPLLDBS,RIPPLE LANE FLT (DBS),546939,183279
RPLLEP2,RIPPLE LANE YD BARKING EP2,545132,184163
RPLLESS,RIPPLE LANE EAST S.S.,545132,184163
RPLLFDR,RIPPLE LANE FLT (DRS),546238,183392
RPLLFLT,RIPPLE LANE F.L.T.,546238,183392
RPLLFW6,RIPPLE LANE SIGNAL FW6,546238,183392
RPLLGBF,RIPPLE LANE F.L.T. (GBRF),546939,183279
RPLLHGP,RIPPLE LANE H GROUP SDGS,547023,183296
RPLLLIP,RIPPLE LANE L.I.P.,545132,184163
RPLLRHD,RIPPLE LANE RAILHEAD,546532,183465
RPLLRRJ,RIPPLE LANE RENWICK RD JN,546939,183279
RPLLSTO,RIPPLE LANE STORA,547023,183296
RPLLWRD,RIPPLE LANE W.R.D.,548057,183165
RPLLWSS,RIPPLE LANE WEST S.S.,545132,184163
RSBYQRY,RAISBY QUARRIES,432221,534788
RSEHALJ,ROSEHALL JN,272934,664317
RSKNGTN,RUSKINGTON,508681,350561
RSNGCJN,ROSSINGTON COLLIERY JN,461571,398986
RSNGFHH,ROSSINGTON COLLIERY (FHH),460298,398434
RSNGTCL,ROSSINGTON COLLIERY,460295,398427
RSTR,RAVENSTRUTHER,292898,645418
TYEGRNJ,TYE GREEN JUNCTION,553650,223981
TYGLAS,TY GLAS,317036,180989
TYGWYN,TYGWYN,260265,334946
TYNDRCE,UPPER TYNDRUM C.E.,233460,730087
TYNDRML,TYNDRUM LOWER,232769,730133
TYNDRMU,UPPER TYNDRUM,233380,730212
TYNE176,TYNE YARD SIG T176,425560,558287
TYNE193,TYNE YARD SIG T193,425560,558287
TYNEMTH,TYNEMOUTH (METRO),437218,569296
TYNEVIR,TYNE YARD VIRTUAL Q&T,425696,557541
TYNEY,TYNE S.S.,425630,557879
TYNEYD,TYNE YARD T.M.D.,425610,557634
TYNSCFD,TYNESIDE T.C.,426199,562999
TYSL,TYSELEY,411016,284031
TYSLRWS,ALLEN ROWLAND WORKS,410747,284073
TYSLSDG,TYSELEY L.M.D.,410656,284241
TYSLSJ,TYSELEY SOUTH JUNCTION,410656,284241
TYSLSTM,TYSELEY STEAM TRUST,410564,284223
TYSLTMD,TYSELEY T.M.D.,410547,284102
TYSLUDJ,TYSELEY UP & DOWN SLOW JN,410608,284214
TYSLUDS,TYSELEY UP & DWN THRO SDGS,410608,284214
TYSLYJM,TYSELEY JAMES MOTOR CO,410760,284248
TYTHRNG,TYTHERINGTON,365821,188564
TYWYN,TYWYN,258270,300676
UCKFILD,UCKFIELD,547330,120911
UDNGFHH,VIEWPARK SDG UDNGSTN LAFRG,270441,660797
UDNGSTN,UDDINGSTON,269369,660894
UDNGTNJ,UDDINGSTON JN,269571,660902
UDNGVPK,VIEWPARK SDGS,270439,660798
UFNGTN,UFFINGTON (OXFORDSHIRE),431297,190461
UFNGUDL,UFFINGTON UP & DOWN LOOPS,438759,191019
UFTNXGL,UFTON CROSSING GOODS LOOP,461534,168712
UHALIFD,UPPER HALLIFORD,509218,169404
ULCE120,ULCEBY SIG UJ120,513241,413981
ULCEBY,ULCEBY,512491,414969
ULCENJ,ULCEBY NORTH JUNCTION,512491,414969
ULCESJ,ULCEBY SOUTH JUNCTION,512491,414969
ULESKLF,ULLESKELF,451776,439930
ULVRSTN,ULVERSTON,328476,477883
UMBRLGH,UMBERLEIGH,260959,123749
UNIV,UNIVERSITY (SUNDERLAND),438070,557421
UNVRSYB,UNIVERSITY,404435,283742
UPHALL,UPHALL,306212,670563
UPHILLJ,UPHILL JUNCTION,332832,158573
UPHOLND,UPHOLLAND,350966,403780
UPMN852,UPMINSTER SIGNAL UR852,556986,186794
UPMNLT,UPMINSTER L.T.,556177,186867
UPMNSDG,UPMINSTER TAMPER SIDING,556170,186882
SOTOMCT,SOUTHAMPTON M.C.T.,438344,112799
SOTON,SOUTHAMPTON CENTRAL,441163,112170
SOTONB,SOUTHAMPTON DOWN BAY,441163,112170
SOTONBS,SOUTHAMPTON DOWN BAY SDG,441163,112170
SOTONDG,SOUTHAMPTON DOCK GATES,439576,112263
SOTONDY,SOUTHAMPTON DOWN YARD,441113,112149
SOTONSF,SOUTHAMPTON STN FORECOURT,441163,112170
SOTOUGL,SOUTHAMPTON UP GOODS LOOP,440750,112176
SOTPKWY,SOUTHAMPTON AIRPORT PARKWY,444805,116943
SOUT087,SOUTHPORT SIGNAL 1087,333877,417085
SOUT112,SOUTHPORT SIGNAL 112,333808,416635
SOUT149,SOUTHPORT SIGNAL 149,334289,416853
SOUTCHS,SOUTHPORT C.H.S.,333972,416909
SOUTHPT,SOUTHPORT,333877,417085
SOUTWSD,SOUTHPORT WALL SIDINGS,333972,416909
SPALDNG,SPALDING,524365,322823
SPALIT,LITTLEWORTH,520854,315219
SPAROAD,SPA ROAD JN,534457,179022
SPDN,SPONDON,439730,335120
SPDNC,SPONDON COURTAULDS,439866,335048
SPEANBD,SPEAN BRIDGE,222133,781417
SPEANCE,SPEAN BRIDGE C.E.,222225,781443
SPEKEJ,SPEKE JN,342449,384405
SPFD,SPRINGFIELD,334955,711904
SPHEADJ,SPRINGHEAD JUNCTION (CTRL),562072,173965
SPHL,SHIPPEA HILL,564116,284098
SPHS,STAPLEHURST,578415,144463
SPITAL,SPITAL,333894,383105
SPKLNDR,SPEKELAND ROAD,337253,389834
SPLOTJ,SPLOTT JUNCTION,320743,175385
SPLY,SHEPLEY,419607,410296
SPONRRW,SPOONER ROW,609376,297462
SPRB,SPRINGS BRANCH,359280,403453
SPRBDGL,SPRINGS BRANCH DN GDS LOOP,359280,403453
SPRBJN,SPRINGS BRANCH JN,359274,403636
SPRBUGL,SPRINGS BRANCH UP GDS LOOP,359280,403453
SPRD,SPRING ROAD,411225,282930
SPRINGJ,SPRINGHEAD JN,562072,173965
SPRNDRS,SPRINGBURN (DRS),261239,666978
SPRNGBN,SPRINGBURN,260633,667635
SPRNMCP,SPRINGBURN M.C. METALS,260941,666728
SPTCHLL,SPETCHLEY LOOP,390299,253656
SPTN,SHIPTON,428153,218672
SPWDJN,SPRINGWOOD JN,413749,416359
SQUIRES,SQUIRES GATE,330915,431612
SRNASCC,ST CLEARS CROSSING,228289,217331
SRNAULC,SARNAU LC,233689,218654
SRUI574,SOUTH RUISLIP ME1574,510616,185689
SRUISLP,SOUTH RUISLIP,511068,185451
ONLLRR,ONLLWYN RUN ROUND,284053,210449
ONLLWYN,ONLLWYN WASHERY,284531,210629
OPOL,OVERPOOL,338431,376743
ORBLTON,ORBLISTON,330413,858244
ORDSLDT,OTIS EURO TRANSRAIL,382021,398037
ORDSLLJ,ORDSALL LANE JN,382625,397992
OREE,ORE,582455,110680
OREESDG,ORE UP SIDING,582650,110797
ORELPKH,ORRELL PARK,336161,396519
ORMSKRK,ORMSKIRK,341765,408475
ORPN009,ORPINGTON SHUNT SIG 2009,545482,165906
ORPN011,ORPINGTON SIGNAL 2011,545482,165906
ORPNDSG,ORPINGTON DOWN SDGS,545191,166415
ORPNGTD,ORPINGTON E.M.U.D.,545191,166415
ORPNGTN,ORPINGTON,545482,165906
ORPNPL1,ORPINGTON PLATFORM 1,545191,166415
ORPNPL6,ORPINGTON PLATFORM 6,545191,166415
ORRELL,ORRELL,353090,403955
ORTONMR,ORTON MERE,517112,297521
OTFORD,OTFORD,553233,159369
OTFORDJ,OTFORD JN,553303,158395
OTFOUL,OTFORD UP LOOP,553774,157933
OUBCKGL,OUBECK GOODS LOOP,348044,457072
OULTBNJ,OULTON BROAD NORTH JN,652646,293158
OULTNBN,OULTON BROAD NORTH,652429,293137
OULTNBS,OULTON BROAD SOUTH,651905,292195
OUTWOOD,OUTWOOD,432411,424447
OVTN,OVERTON,451760,150819
OXCRFCL,OXCROFT COLLIERY,446591,374386
OXCRFHH,OXCROFT DISPOSAL POINT,446584,374384
OXCRFJN,OXCROFT JUNCTION,445622,374217
OXENCE,OXENHOLME ISU (CE),352936,489884
OXENDGL,OXENHOLME DOWN GOODS LOOP,352847,489726
OXENHLM,OXENHOLME LAKE DISTRICT,353133,490200
OXENUGL,OXENHOLME UP GOODS LOOP,352856,489722
OXFD,OXFORD,450454,206397
OXFDBGF,OXFORD BANBURY ROAD G.F.,450013,211809
OXFDBRS,OXFORD BANBURY ROAD SDGS,450101,211955
OXFDCSD,OXFORD DOWN CARRIAGE SDG,450294,207031
OXFDNNJ,OXFORD NORTH JN.,450199,208100
OXFDSY,OXFORD SOUTH YARD,450541,205981
OXFDUCS,OXFORD UP CARRIAGE SDGS,450329,207036
OXFDUDP,OXFORD UP & DN PASSENGER,450541,205981
OXFDUPL,OXFORD DOWN/UP PASS LOOP,450541,205981
OXFDX26,OXFORD SIG26,450290,207224
OXHP,OXENHOPE,403376,435564
OXHYSGL,OXHEYS GOODS LOOP,352413,432337
OXLEDGL,OXLEY DOWN GOODS LOOP,390812,300949
WEALINL,WEST EALING LOOP,516020,180645
WEALINP,WEST EALING PLASSER SDGS,516033,180699
WEALJN,WEST EALING JUNCTION,516456,180707
WEASTEJ,WEASTE,379568,398567
WEAVERJ,WEAVER JN,357797,377713
WEAVUPL,WEAVER JN UP PASS LOOP,357797,377713
WEDGWD,WEDGWOOD,388622,339318
WEEDBAN,BANBURY LANE L.C.,469733,255747
WEEDBCE,BLISWORTH C.E. SDGS,472108,254563
WEEDBGF,BLISWORTH GROUND FRAME,472104,254578
WEEDKGF,KILSBY G.F.,455639,272495
WEEDON,WEEDON,462827,259999
WEEDSTO,STOWE HILL TUNNEL,464555,258299
WEEDWEL,WELTON,459646,268082
WEEDWIL,WILTON MARINA,461935,263445
WEELEY,WEELEY,614630,221740
WEETON,WEETON,427596,447534
WELHAMG,WELHAM GREEN,523656,205701
WELHMXO,MARSHMOOR CROSSOVER,523234,206294
WELISOM,WELLINGTON (SOMERSET),312903,121128
WELIXO,WELLINGTON SOMERSET XOVER,313007,121236
WELLING,WELLING,546087,176078
WELNGTN,WELLINGTON (SHROPSHIRE),365183,311651
WELSBUT,BUTTINGTON,324879,308904
WELSFLC,FRON JUNCTION,322558,303246
WELSHAN,HANWOOD,344056,309600
WELSHPL,WELSHPOOL,323023,307297
WELSPYC,PLAS-Y-COURT L.C.,331482,312357
WELSRHY,RHYDWHIMEN L C,320984,298251
WELSWBD,WESTBURY (SALOP) DOWN,334619,310979
WELSWBU,WESTBURY (SALOP) UP,334619,310979
WELSWBY,WESTBURY L C (SALOP),334619,310979
WELSYOK,YOCKLETON,340372,310219
WELTNBP,WELTON B.P.,504651,374809
WEMBGCJ,WEMBLEY GCJ,520760,185517
WEMBLMD,WEMBLEY LMD,520496,185512
WEMBLSM,WEMBLEY STADIUM,519001,185322
WEMBYS,WEMBLEY SIDING,518685,185336
WEMM,WEM,351742,328996
WEMYSBJ,WEMYSS BAY JN,231377,674675
WEMYSSB,WEMYSS BAY,219360,668653
WENDOVR,WENDOVER,486540,207739
WENHNGR,WESTENHANGER,612769,137250
WENHX,WESTENHANGER CROSSOVERS,612960,137229
WENNGTN,WENNINGTON,361708,469920
WENT602,WENTLOOG SIG C602,324630,180268
WENTEWS,WENTLOOG FRHT TRMNAL (EWS),324630,180268
WENTLOG,WENTLOOG (FREIGHTLINERS),324630,180268
WESGTOS,WESTGATE-ON-SEA,632399,169981
WESSNCB,WOOLLEY WEST SIDE MED,430447,411609
WEST530,WESTERTON SIG YH530,254113,670432
WEST533,WESTERTON SIG YH533,254077,670455
WEST534,WESTERTON SIG YH534,253765,670605
WEST536,WESTERTON JN SIG YH536,253790,670796
WESTRTN,WESTERTON,254113,670432
WETHCOR,CORBY GATES S.B.,347140,554759
WETHERL,WETHERAL,346744,554648
WETHOW,HOW MILL,351032,556585
WEYB102,WEYBRIDGE SIG.WK1102,507141,163366
WEYBDGB,WEYBRIDGE,507539,163642
WEYBDGE,WEYBRIDGE,507539,163642
WEYBETC,WEYBRIDGE E.T.C.,507539,163642
WEYMJS,WEYMOUTH JERSEY SIDING,367578,80327
WEYMJUB,WEYMOUTH JUBILEE SDG,367578,80327
WEYMOCS,WEYMOUTH C.H.S.,367858,79769
WEYMTH,WEYMOUTH,367858,79769
WEYMTHJ,WEYMOUTH JN,367858,79769
WEYMTHQ,WEYMOUTH QUAY,368497,78881
WGSTGPJ,GLEN PARVA JN,458598,298606
WGSTNNJ,WIGSTON NORTH JN,459284,299276
WGSTNSJ,WIGSTON SOUTH JN,459480,298598
WGSTS,SOUTH WIGSTON,458784,298640
WHAILES,WESTER HAILES,319876,669785
WHALLEY,WHALLEY,372973,436517
WHALYBG,WHALEY BRIDGE,401114,381482
WHAMHL,WEST HAM HIGH LEVEL,539187,182954
WHAMLT,WEST HAM LT,539155,182866
WHATFHH,WHATLEY QUARRY F LINER HH,375374,149735
WHATHAP,HAPSFORD GROUND FRAME,375625,149809
WHATLYQ,WHATLEY QUARRY,375370,149730
WHCH,WHITCHURCH (CARDIFF),315300,180916
WHELSTJ,WHELER STREET JN,533827,182171
WHHL,WOODHALL,234138,674117
WHHRTLA,WHITE HART LANE,533684,191324
WHHSJN,WHITEHOUSE JN,395782,321842
WHIFGF,WHIFFLET GROUND FRAME,273718,664203
WHIFLET,WHIFFLET,273726,664141
WHIFLTL,WHIFFLET LOOP,273523,664422
WHIFLTN,WHIFFLET NORTH JN,273628,664241
WHIFLTS,WHIFFLET SOUTH JN,273978,663858
WHIMPLE,WHIMPLE,304633,97370
WHINH,WHINHILL,228561,675113
WHISTON,WHISTON,347161,391084
WHITHVN,WHITEHAVEN,297434,518726
WHLA34,WHITLAND SIG W34,219877,216494
WHLADS,WHITLAND DOWN SIDINGS,219877,216494
WHLAND,WHITLAND,219877,216494
WHLE,WHITLOCKS END,410209,277111
WHLE473,WHITLOCKS END SIG TB1473,410209,277111
WHMDSTD,WEST HAMPSTEAD,525513,184726
WHMP236,WEST HAMPSTEAD SIGNAL 236,504348,249210
WHMP467,WEST HAMPSTEAD SIGNAL 467,504348,249210
WHMP599,WEST HAMPSTEAD SIGNAL 599,504257,247743
WHMP601,WEST HAMPSTEAD SIGNAL 601,504274,247978
WHMP605,WEST HAMPSTEAD SIGNAL 605,504303,249383
WHMP617,WEST HAMPSTEAD SIGNAL 617,504274,247978
WHMPDCL,WEST HAMPSTEAD DCL,525080,184890
WHMPNJN,WEST HAMPSTEAD NORTH JN.,525134,184861
WHMPSJN,WEST HAMPSTEAD SOUTH JN,525889,184831
WHMPSTM,WEST HAMPSTEAD THAMESLINK,525434,184829
WHOLMSJ,WEST HOLMES JN,496342,371358
WHORNDN,WEST HORNDON,562326,188038
WHRDJN,WHITEHALL JN,429119,432936
WHRDWRD,LEEDS WHITEHALL ROAD,429045,432945
WHSTBLE,WHITSTABLE,611301,166423
WHTBDGE,WHITLEY BRIDGE,455632,422849
WHTBJCN,EGGBORO' (WHITLEY BDGE JN),456118,422839
WHTCHRH,WHITCHURCH (HANTS),446327,148917
WHTECAF,CARGO FLEET,451267,520492
WHTEHSJ,WHITEHOUSE JN.(TEESSIDE),451002,520475
WHTLNGJ,WHITLINGHAM JN,626824,308356
WHTLSEA,WHITTLESEA,527774,296306
WHTLSER,WHITTLESEA RECP.,527774,296306
WHTMEWS,WHITEMOOR L.D.C EWS,541617,298352
WHTMGRP,WHITEMOOR REPAIR PT GBRF,541609,298448
WHTMJN,WHITEMOOR JUNCTION,541583,298108
WHTMLDC,WHITEMOOR YARD L.D.C GBRF,541617,298352
WHTSXSG,WHITES CROSSING SDG,368236,143034
WHTTON,WHITTON,514284,173543
WHTTONJ,WHITTON JN,513397,173724
WHWDJN,WHITWOOD JN,440933,425213
WHWLDSB,WHITWELL DERBY S.B.,453203,375955
WHWLL,WHITWELL,453203,375955
WHYTELF,WHYTELEAFE,533843,158535
WHYTLFS,WHYTELEAFE SOUTH,534143,157802
WICHBW,BARTON & WALTON,419570,316272
WICHNRJ,WICHNOR JN,419443,316005
WICK,WICK,335988,950897
WICKGF,WICK G.F.,335704,950957
WICKSDG,WICK SDG ISU CE,335934,950893
WIDNCJN,WIDNES CARTERHOUSE JN S.B.,352630,385058
WIDNES,WIDNES,351274,387115
WIDNSOT,WIDNES P.S. WORKS (ZENECA),353089,385224
WIDNSTL,WIDNES TANHOUSE LN(BLUE C),352653,385454
WIDNTEU,WIDNES TANHOUSE (EP2),352656,385468
WIDNTMC,WIDNES TANHOUSE LN(TARMAC),352656,385468
WIGA211,WIGAN WALLGATE JN SIG 211,358026,405582
WIGACAN,WIGAN CANAL SIDINGS,358666,404826
WIGADCS,WIGAN WALLGATE DN CARR SDG,357423,405819
WIGADPL,WIGAN N.W. D.P.L.,358232,405301
WIGANBH,WIGAN BOARS HEAD G.F.,357722,408546
WIGANDD,WIGAN L.I.P.,359302,403786
WIGANNW,WIGAN NORTH WESTERN,358232,405301
WIGANSJ,WIGAN STATION JN,358401,405204
WIGANWL,WIGAN WALLGATE,358026,405582
WIGASJN,WIGAN SOUTH JN,358405,405197
WIGAWCS,WIGAN WALLGATE UP C.S.,357549,405729
WIGAWSB,WIGAN WALLGATE SIGNAL BOX,357720,405626
WIGTON,WIGTON,325308,548877
WIGTROS,ROSEWAIN L C,329021,549542
WIGTWAV,WAVER VIADUCT,321866,546512
WIKF515,WICKFORD SIGNAL 5150,574793,193455
WIKFDSD,WICKFORD DOWN SIDING,574456,193715
WIKFORD,WICKFORD,574705,193595
WIKFUSD,WICKFORD UP SIDING,574371,193809
WILDJN,WILLINGDON JN,560526,102876
WILMCOT,WILMCOTE,416782,258286
WILNECT,WILNECOTE,421787,301466
WILT7,WILTON JUNCTION SIGNAL SY7,410846,131309
WILTON,WILTON,410182,131737
WILTONJ,WILTON JN,410846,131309
WILTSTH,WILTON SOUTH,410846,131309
WIMB827,WIMBLEDON SIGNAL VC827,524922,170736
WIMBLDN,WIMBLEDON,524922,170736
WIMLCHS,WIMBLEDON CHASE,524279,169362
WINCHLS,WINCHELSEA,589945,118370
WINDSEC,WINDSOR & ETON CENTRAL,496537,176965
WINERSH,WINNERSH,478115,170782
WINETGL,WINNERSH TRIANGLE,477136,171439
WINWCKJ,WINWICK JN,358759,393034
WISBCHE,WISBECH EAST,545820,308708
WISBECH,WISBECH,545866,309191
WISHAW,WISHAW,279227,654910
WISHAWC,WISHAW CENTRAL JN,278705,655282
WITH763,WITHAM SIGNAL L763,581742,214875
WITHAME,WITHAM,582062,215205
WITHMDL,WITHAM DOWN LOOP,582510,215651
WITHMUL,WITHAM UP LOOP,581964,215095
WITHSDG,WITHAM UP TAMPER SDG,582062,215205
WITLEY,WITLEY,494828,137956
WITNDLC,DECOY L.C.,334184,328731
WITNGTN,WHITTINGTON,332101,331090
WITTON,WITTON,407976,290480
WIVENHO,WIVENHOE,603659,221694
WKFLDCC,WKFLD K. WHITHAMS COBRA,434187,420358
WKFLDEJ,WAKEFIELD EAST JN,433823,420327
WKFLDGL,WAKEFIELD KIRKGATE GD LOOP,433854,420352
WKFLDKG,WAKEFIELD KIRKGATE,433854,420352
WKFLDWC,WAKEFIELD W. CAR COMPOUNDS,432671,420998
WKFLDWG,WAKEFIELD WESTGATE,432766,420721
WKFLDWJ,WAKEFIELD WEST JN,433568,420210
WKFLKST,WAKEFIELD KIRKGATE S&TE,433972,420452
WKFLPSD,WKFLD PRISON SDGS,432640,420977
WKFLWSJ,WAKEFIELD WESTGATE STH JN,433063,420246
WKILBRD,WEST KILBRIDE,220882,648436
WKIR592,WEST KIRBY SIGNAL 592,321345,387506
WKIR597,WEST KIRBY SIGNAL 597,321345,387506
WKIRBY,WEST KIRBY,321333,386975
WKIRSD1,WEST KIRBY SIDING NO 1,321333,386975
WKIRSD2,WEST KIRBY SIDING NO 2,321323,386971
WKNT,WORKINGTON,299477,528840
WKNT2SB,WORKINGTON MAIN NO.2 SB,299289,528573
WKNTDJ,WORKINGTON DERWENT JN,299634,529653
WKNTDKS,WORKINGTON DOCKS (CCC),299448,529447
WKNTDRL,WORKINGTON U.D.R.L.,299477,528840
WKNTDRP,WORKINGTON DKS REPAIR DRS,299634,529653
WKNTDRS,WORKINGTON DOCKS (DRS),299634,529653
WKNTFLR,WORKINGTON DOCKS (FLR),299450,529447
WKNTMBI,MOSS BAY IRONWORKS,298759,526374
WKNTNHS,WORKINGTON H.S.,298809,526679
WKNTNYD,WORKINGTON S.S.,299035,527767
WLBCCLJ,WELBECK COLLIERY JN,457457,366454
WLBCFHH,WELBECK COLLIERY (FLHH),458137,370433
WLBCGBR,WELBECK COLLIERY (GBRF),457399,366785
WLBCKCL,WELBECK COLLIERY,458136,370433
WLBCKRR,WELBECK COLLIERY RUN ROUND,457399,366785
WLDMILL,WILDMILL,290454,181285
WLDNGF,WOLDINGHAM GROUND FRAME,535959,156299
WLDNGHM,WOLDINGHAM,535959,156299
WLLNKJN,WALLNEUK JUNCTION,248622,664255
WLMR630,WOOLMER GREEN SIG K630,525195,218431
WLMRGRN,WOOLMER GREEN JN.,525195,218431
WLMSDGL,WILMSLOW D.G.L.,384993,380690
WLMSDRS,WILMSLOW DOWN REV SDG,385019,380875
WLMSL,WILMSLOW,385040,381076
WLMSUPS,WILMSLOW UP SIDING,385043,380937
WLNDNJN,WEST LONDON JN,528068,176219
WLNDNJW,WEST LONDON JN,528068,176219
WLNGBDS,WELLINGBOROUGH DOWN SIDING,490412,268897
WLNGBNJ,WELLINGBOROUGH NORTH JN,490345,268117
WLNGBRO,WELLINGBOROUGH,490345,268117
WLNGBUS,WELLINGBOROUGH UP T.C.,490464,268888
WLNGDGL,WELLINGBRO' DN GOODS LOOP,490416,268877
WLNGDSG,WELLINGBOROUGH DS GBRF,490412,268897
WLNGES,WELLINGBOROUGH ENGS SDGS,490345,268117
WLNGIRC,IRCHESTER,493250,265961
WLNGUSG,WELLINGBOROUGH UP TC GBRF,490463,268882
WLNTNON,WILLINGTON,429436,328507
WLOE,LONDON WATERLOO (EAST),531407,180066
WLOO,WATERLOO (MERSEYSIDE),332066,398020
WLSD107,WILLESDEN SIGNAL WM623,521170,181868
WLSD1DT,WEMBLEY 781/783 & 756/758,519857,183848
WLSD2DT,WILLESDEN BRENT U&D GOODS2,520521,183524
WLSD301,WILLESDEN SIG 301 (UP DC),521908,182963
WLSD303,WILLESDEN SIGNAL 303,518843,184427
WLSD31,WEMBLEY SIGNAL 829/931,518841,184424
WLSD34,WILLESDEN WM830 & 934,518843,184427
WLSD41,WILLESDEN FORMER WN31SIG,519347,184100
WLSDBFL,WILLESDEN BRENT SDGS (FL),519897,183859
WLSDBLI,WILLESDEN BLI TERMINAL,521354,183009
WLSDBRG,WILLESDEN BRENT SDGS GBRF,520527,183555
WLSDBRN,WILLESDEN BRENT DRS,520526,183555
WLSDBRS,WILLESDEN BRENT SIDINGS,520528,183554
WLSDBSJ,WEMBLEY YARD SOUTH JN.,519897,183859
WLSDCE,WILLESDEN OLD OAK SIDINGS,521749,182708
WLSDEUT,WILLESDEN EUROTERMINAL,519435,184127
WLSDFFG,WILLESDEN FERR FRAG. GBRF,522249,182677
WLSDFFS,WILLESDEN FERROUS FRAG SDG,522249,182677
WLSDGBR,WILLESDEN PRDC (GBRF),520245,183783
WLSDH48,WILLESDEN JN SIG NL 1048,520673,183527
WLSDHLJ,WILLESDEN JN.H.L.JN,521901,182797
WLSDHLS,WILLESDEN RAILNET RECEPTN,520673,183527
WLSDJHT,WILLESDEN JN HL TURNBACK,521939,182920
WLSDLLB,WILLESDEN JN. L.L. BAY,521861,182959
WLSDNBJ,WILLESDEN SUDBURY JN,519347,184100
WLSDNFS,WILLESDEN 'F' SIDINGS,519975,183725
WLSDNJL,WILLESDEN JN LOW LEVEL,521861,182959
WLSDNN7,WILLESDEN NO7,520897,183309
WLSDNNJ,WILLESDEN NORTH JUNCTION,521518,183017
WLSDRMT,WILLESDEN PRDC,520243,183784
WLSDRRJ,WILLESDEN RAILNET JN,520829,183411
WLSDSWE,WILLESDEN SWS ENGNRS SDGS,521712,182747
WLSDSWS,WILLESDEN S.W.S.,521712,182747
WLSDTMD,WILLESDEN T.M.D,522169,182851
WLSDWLJ,WILLESDEN WEST LONDN JN,522089,182802
WLTHQRD,WALTHAMSTOW QUEEN'S ROAD,537031,188807
WLTNCHP,WILTON C.H.P.,456573,521844
WLTNFHH,WILTON POWER STATION (FHH),457305,523151
WLTNFLT,WILTON F.L.T.,457305,523151
WLTNICI,WILTON I.C.I.,457327,523160
WLTNMAR,WILTON MARCROFT ENG.,456573,521844
WLTWCEN,WALTHAMSTOW CENTRAL,537286,188972
WLVR,WOLVERTON,482060,241455
WLVRLAR,WOLVERTON LAFARGE REDLAND,481763,241699
WLVRTCS,WOLVERTON CENTRE SIDINGS,482231,240765
WLVRTNW,WOLVERTON WORKS,481846,241536
WLWY182,WELWYN GARDEN CITY SG K182,524453,214594
WLWY184,WELWYN GDN CITY SIG K184,524119,213434
WLWYCSD,WELWYN G.C C.S.D.,524126,213555
WLWYNGC,WELWYN GARDEN CITY,523974,212915
WLWYNGY,WELWYN G.C. F.D.,523940,212678
WLWYNN,WELWYN NORTH,524692,215444
WLWYREV,WELWYN G.C. REV. SDGS.,523656,211839
WMALING,WEST MALLING,568721,157567
WMBY,WEMBLEY CENTRAL,518248,185015
WMBYDC,WEMBLEY CENTRAL DC,518228,185013
WMBYDRR,WEMBLEY SIGNALS WM827/829,518228,185013
WMBYEFT,WEMBLEY EUR FRT OPS CNTRE,519434,184127
WMBYHS,WEMBLEY H.S.,519325,184131
WMBYICD,WEMBLEY INTER CITY DEPOT,519134,184392
WMBYWHL,WEMBLEY WHEEL LATHE,519097,184506
WMBYWLF,WEMBLEY TC WHEEL LATHE,519097,184506
WMER,WINDERMERE,341421,498600
WMILTON,WESTON MILTON,334435,161456
WMOR,WOODSMOOR,390705,387706
WMPHRAY,WAMPHRAY G.F.,311354,594875
WMWD,WILLIAMWOOD,256549,658017
WNCB947,WINCHBURGH JN SIGNAL EW947,308354,676123
WNCBROJ,WINCHBURGH JN,308354,676123
WNCF102,WINCHFIELD SIGNAL BE5102,476089,154491
WNCFICE,WINCHFIELD COUNTRY END,476089,154491
WNCFILD,WINCHFIELD,476322,154522
WNCHRBS,WINCHESTER BALTIC SIDING,447811,130324
WNCHSTR,WINCHESTER,447746,129995
WNCOJN,WINCOBANK JN.,438842,391037
WNDMLBJ,WINDMILL BRIDGE JN,533080,166634
WNDSWRD,WANDSWORTH ROAD,529386,176206
